"state","city","datePosted","LMT_jobsPosted"
"KY","lexington",2020-07-17,2
"KY","lexington",2020-07-21,1
"KY","lexington",2020-07-22,7
"KY","lexington",2020-07-23,7
"KY","lexington",2020-07-26,2
"KY","lexington",2020-07-27,2
"KY","lexington",2020-08-06,2
"KY","louisville",2020-07-07,1
"KY","louisville",2020-07-09,4
"KY","louisville",2020-07-10,3
"KY","louisville",2020-07-14,4
"KY","louisville",2020-07-18,5
"KY","louisville",2020-07-20,2
"KY","louisville",2020-07-21,6
"KY","louisville",2020-07-25,1
"KY","louisville",2020-07-28,3
"KY","louisville",2020-08-01,1
"KY","louisville",2020-08-07,5
"KY","louisville",2020-08-08,2
"KY","louisville",2020-08-10,1
"KY","louisville",2020-08-11,1
"KY","louisville",2020-08-12,2
"KY","louisville",2020-08-13,2
"KY","louisville",2020-08-15,3
"KY","louisville",2020-08-16,1
"KY","nicholasville",2020-06-23,1
"KY","nicholasville",2020-06-24,1
"KY","nicholasville",2020-06-29,1
"KY","nicholasville",2020-06-30,1
"KY","nicholasville",2020-07-01,2
"KY","nicholasville",2020-07-02,1
"KY","nicholasville",2020-07-13,2
"KY","nicholasville",2020-07-16,8
"KY","nicholasville",2020-07-17,2
"KY","nicholasville",2020-07-21,1
"KY","nicholasville",2020-07-22,7
"KY","nicholasville",2020-07-23,7
"KY","nicholasville",2020-07-26,2
"KY","nicholasville",2020-07-27,2
"KY","nicholasville",2020-08-06,2
"KY","owensboro",2020-07-18,2
"KY","owensboro",2020-07-19,2
"KY","owensboro",2020-08-10,2
"KY","owensboro",2020-08-13,1
"KY","richmond",2020-06-23,1
"KY","richmond",2020-06-24,1
"KY","richmond",2020-06-29,1
"KY","richmond",2020-06-30,1
"KY","richmond",2020-07-01,1
"KY","richmond",2020-07-02,1
"KY","richmond",2020-07-13,2
"KY","richmond",2020-07-16,8
"KY","richmond",2020-07-17,2
"KY","richmond",2020-07-21,1
"KY","richmond",2020-07-22,7
"KY","richmond",2020-07-23,7
"KY","richmond",2020-07-26,2
"KY","richmond",2020-07-27,2
"KY","richmond",2020-08-06,2
"LA","alexandria",2020-06-24,1
"LA","baton+rouge",2020-06-26,1
"LA","baton+rouge",2020-07-01,1
"LA","baton+rouge",2020-07-02,1
"LA","baton+rouge",2020-07-14,1
"LA","baton+rouge",2020-07-15,3
"LA","baton+rouge",2020-07-16,1
"LA","baton+rouge",2020-07-30,2
"LA","baton+rouge",2020-07-31,4
"LA","baton+rouge",2020-08-03,1
"LA","baton+rouge",2020-08-04,1
"LA","baton+rouge",2020-08-12,4
"LA","bossier+city",2020-08-08,2
"LA","bossier+city",2020-08-11,1
"LA","kenner",2020-06-26,1
"LA","kenner",2020-06-27,1
"LA","kenner",2020-06-28,1
"LA","kenner",2020-07-04,2
"LA","kenner",2020-07-14,4
"LA","kenner",2020-07-31,1
"LA","kenner",2020-08-03,2
"LA","lafayette",2020-06-30,2
"LA","lafayette",2020-07-09,3
"LA","lafayette",2020-07-16,4
"LA","lafayette",2020-07-28,3
"LA","lafayette",2020-07-30,1
"LA","lafayette",2020-07-31,4
"LA","lake+charles",2020-07-24,2
"LA","lake+charles",2020-07-25,2
"LA","metairie",2020-06-26,1
"LA","metairie",2020-06-27,1
"LA","metairie",2020-06-28,1
"LA","metairie",2020-07-04,2
"LA","metairie",2020-07-14,4
"LA","metairie",2020-07-31,1
"LA","metairie",2020-08-03,2
"LA","new+orleans",2020-06-26,1
"LA","new+orleans",2020-06-27,1
"LA","new+orleans",2020-06-28,1
"LA","new+orleans",2020-07-04,2
"LA","new+orleans",2020-07-14,4
"LA","new+orleans",2020-07-31,1
"LA","new+orleans",2020-08-03,2
"LA","shreveport",2020-08-01,1
"LA","shreveport",2020-08-08,2
"LA","shreveport",2020-08-11,1
"MA","boston",2020-06-23,1
"MA","boston",2020-06-24,1
"MA","boston",2020-06-25,1
"MA","boston",2020-06-29,1
"MA","boston",2020-07-01,3
"MA","boston",2020-07-02,2
"MA","boston",2020-07-04,2
"MA","boston",2020-07-05,3
"MA","boston",2020-07-06,2
"MA","boston",2020-07-07,3
"MA","boston",2020-07-08,5
"MA","boston",2020-07-09,3
"MA","boston",2020-07-10,5
"MA","boston",2020-07-11,4
"MA","boston",2020-07-13,2
"MA","boston",2020-07-14,6
"MA","boston",2020-07-15,11
"MA","boston",2020-07-16,1
"MA","boston",2020-07-17,2
"MA","boston",2020-07-18,1
"MA","boston",2020-07-19,1
"MA","boston",2020-07-20,1
"MA","boston",2020-07-21,9
"MA","boston",2020-07-22,10
"MA","boston",2020-07-24,12
"MA","boston",2020-07-25,4
"MA","boston",2020-07-26,1
"MA","boston",2020-07-27,2
"MA","boston",2020-07-29,4
"MA","boston",2020-07-31,5
"MA","boston",2020-08-01,5
"MA","boston",2020-08-03,6
"MA","boston",2020-08-04,3
"MA","boston",2020-08-05,3
"MA","boston",2020-08-06,4
"MA","boston",2020-08-07,2
"MA","boston",2020-08-08,1
"MA","boston",2020-08-10,1
"MA","boston",2020-08-12,2
"MA","boston",2020-08-13,3
"MA","boston",2020-08-14,1
"MA","boston",2020-08-16,2
"MA","boston",2020-08-17,1
"MA","brockton",2020-06-21,1
"MA","brockton",2020-06-25,2
"MA","brockton",2020-06-29,1
"MA","brockton",2020-07-01,3
"MA","brockton",2020-07-02,3
"MA","brockton",2020-07-04,2
"MA","brockton",2020-07-05,3
"MA","brockton",2020-07-06,2
"MA","brockton",2020-07-07,2
"MA","brockton",2020-07-08,2
"MA","brockton",2020-07-10,2
"MA","brockton",2020-07-11,2
"MA","brockton",2020-07-13,1
"MA","brockton",2020-07-14,4
"MA","brockton",2020-07-15,12
"MA","brockton",2020-07-16,2
"MA","brockton",2020-07-17,1
"MA","brockton",2020-07-20,1
"MA","brockton",2020-07-21,8
"MA","brockton",2020-07-22,9
"MA","brockton",2020-07-24,11
"MA","brockton",2020-07-25,3
"MA","brockton",2020-07-26,1
"MA","brockton",2020-07-27,3
"MA","brockton",2020-07-29,5
"MA","brockton",2020-07-31,6
"MA","brockton",2020-08-01,3
"MA","brockton",2020-08-03,4
"MA","brockton",2020-08-05,2
"MA","brockton",2020-08-06,4
"MA","brockton",2020-08-07,1
"MA","brockton",2020-08-08,1
"MA","brockton",2020-08-10,1
"MA","brockton",2020-08-12,2
"MA","brockton",2020-08-13,4
"MA","brockton",2020-08-14,1
"MA","brockton",2020-08-15,1
"MA","brockton",2020-08-16,1
"MA","brockton",2020-08-17,1
"MA","cambridge",2020-06-23,1
"MA","cambridge",2020-06-25,1
"MA","cambridge",2020-07-01,2
"MA","cambridge",2020-07-02,1
"MA","cambridge",2020-07-04,2
"MA","cambridge",2020-07-05,3
"MA","cambridge",2020-07-06,2
"MA","cambridge",2020-07-07,4
"MA","cambridge",2020-07-08,5
"MA","cambridge",2020-07-09,2
"MA","cambridge",2020-07-10,6
"MA","cambridge",2020-07-11,4
"MA","cambridge",2020-07-13,1
"MA","cambridge",2020-07-14,6
"MA","cambridge",2020-07-15,7
"MA","cambridge",2020-07-16,1
"MA","cambridge",2020-07-17,2
"MA","cambridge",2020-07-18,2
"MA","cambridge",2020-07-19,1
"MA","cambridge",2020-07-20,2
"MA","cambridge",2020-07-21,9
"MA","cambridge",2020-07-22,12
"MA","cambridge",2020-07-24,10
"MA","cambridge",2020-07-25,3
"MA","cambridge",2020-07-26,1
"MA","cambridge",2020-07-27,2
"MA","cambridge",2020-07-29,3
"MA","cambridge",2020-07-31,4
"MA","cambridge",2020-08-01,4
"MA","cambridge",2020-08-03,4
"MA","cambridge",2020-08-04,3
"MA","cambridge",2020-08-05,3
"MA","cambridge",2020-08-06,2
"MA","cambridge",2020-08-07,2
"MA","cambridge",2020-08-08,1
"MA","cambridge",2020-08-09,1
"MA","cambridge",2020-08-10,2
"MA","cambridge",2020-08-12,2
"MA","cambridge",2020-08-13,2
"MA","cambridge",2020-08-14,1
"MA","cambridge",2020-08-15,1
"MA","cambridge",2020-08-16,1
"MA","cambridge",2020-08-17,2
"MA","fall+river",2020-06-21,1
"MA","fall+river",2020-06-22,1
"MA","fall+river",2020-06-24,1
"MA","fall+river",2020-06-25,1
"MA","fall+river",2020-06-27,1
"MA","fall+river",2020-06-29,1
"MA","fall+river",2020-06-30,1
"MA","fall+river",2020-07-06,1
"MA","fall+river",2020-07-07,2
"MA","fall+river",2020-07-09,5
"MA","fall+river",2020-07-10,4
"MA","fall+river",2020-07-13,2
"MA","fall+river",2020-07-14,3
"MA","fall+river",2020-07-17,1
"MA","fall+river",2020-07-18,3
"MA","fall+river",2020-07-19,3
"MA","fall+river",2020-07-23,3
"MA","fall+river",2020-07-27,4
"MA","fall+river",2020-08-04,1
"MA","fall+river",2020-08-05,4
"MA","fall+river",2020-08-08,4
"MA","fall+river",2020-08-09,2
"MA","fall+river",2020-08-10,2
"MA","fall+river",2020-08-13,2
"MA","fall+river",2020-08-16,1
"MA","fall+river",2020-08-17,2
"MA","lowell",2020-06-24,1
"MA","lowell",2020-07-01,4
"MA","lowell",2020-07-04,1
"MA","lowell",2020-07-06,1
"MA","lowell",2020-07-07,1
"MA","lowell",2020-07-08,7
"MA","lowell",2020-07-09,7
"MA","lowell",2020-07-10,5
"MA","lowell",2020-07-11,1
"MA","lowell",2020-07-13,1
"MA","lowell",2020-07-14,16
"MA","lowell",2020-07-15,6
"MA","lowell",2020-07-16,1
"MA","lowell",2020-07-17,4
"MA","lowell",2020-07-18,4
"MA","lowell",2020-07-19,4
"MA","lowell",2020-07-20,1
"MA","lowell",2020-07-21,3
"MA","lowell",2020-07-24,2
"MA","lowell",2020-07-25,4
"MA","lowell",2020-07-26,2
"MA","lowell",2020-07-29,2
"MA","lowell",2020-08-01,1
"MA","lowell",2020-08-03,3
"MA","lowell",2020-08-04,2
"MA","lowell",2020-08-05,3
"MA","lowell",2020-08-06,2
"MA","lowell",2020-08-07,2
"MA","lowell",2020-08-08,1
"MA","lowell",2020-08-09,1
"MA","lowell",2020-08-10,2
"MA","lowell",2020-08-12,1
"MA","lowell",2020-08-13,3
"MA","lowell",2020-08-16,1
"MA","lowell",2020-08-17,2
"MA","lynn",2020-06-23,1
"MA","lynn",2020-06-25,1
"MA","lynn",2020-07-01,1
"MA","lynn",2020-07-04,2
"MA","lynn",2020-07-05,3
"MA","lynn",2020-07-06,2
"MA","lynn",2020-07-07,3
"MA","lynn",2020-07-08,2
"MA","lynn",2020-07-09,2
"MA","lynn",2020-07-10,4
"MA","lynn",2020-07-11,4
"MA","lynn",2020-07-13,1
"MA","lynn",2020-07-14,8
"MA","lynn",2020-07-15,12
"MA","lynn",2020-07-16,1
"MA","lynn",2020-07-17,2
"MA","lynn",2020-07-18,2
"MA","lynn",2020-07-19,2
"MA","lynn",2020-07-20,1
"MA","lynn",2020-07-21,8
"MA","lynn",2020-07-22,7
"MA","lynn",2020-07-24,10
"MA","lynn",2020-07-25,7
"MA","lynn",2020-07-26,3
"MA","lynn",2020-07-29,4
"MA","lynn",2020-07-31,5
"MA","lynn",2020-08-01,3
"MA","lynn",2020-08-03,4
"MA","lynn",2020-08-04,2
"MA","lynn",2020-08-05,3
"MA","lynn",2020-08-06,3
"MA","lynn",2020-08-07,2
"MA","lynn",2020-08-10,2
"MA","lynn",2020-08-12,2
"MA","lynn",2020-08-13,2
"MA","lynn",2020-08-14,1
"MA","lynn",2020-08-16,2
"MA","lynn",2020-08-17,2
"MA","new+bedford",2020-06-22,2
"MA","new+bedford",2020-06-24,1
"MA","new+bedford",2020-06-25,1
"MA","new+bedford",2020-06-29,1
"MA","new+bedford",2020-06-30,1
"MA","new+bedford",2020-07-06,1
"MA","new+bedford",2020-07-07,2
"MA","new+bedford",2020-07-08,1
"MA","new+bedford",2020-07-09,4
"MA","new+bedford",2020-07-10,2
"MA","new+bedford",2020-07-13,2
"MA","new+bedford",2020-07-14,3
"MA","new+bedford",2020-07-17,1
"MA","new+bedford",2020-07-18,3
"MA","new+bedford",2020-07-19,3
"MA","new+bedford",2020-07-23,2
"MA","new+bedford",2020-07-27,4
"MA","new+bedford",2020-08-04,1
"MA","new+bedford",2020-08-05,4
"MA","new+bedford",2020-08-08,6
"MA","new+bedford",2020-08-10,2
"MA","new+bedford",2020-08-13,1
"MA","new+bedford",2020-08-17,1
"MA","quincy",2020-06-21,1
"MA","quincy",2020-06-23,1
"MA","quincy",2020-06-25,1
"MA","quincy",2020-07-01,3
"MA","quincy",2020-07-02,1
"MA","quincy",2020-07-04,2
"MA","quincy",2020-07-05,3
"MA","quincy",2020-07-06,2
"MA","quincy",2020-07-07,3
"MA","quincy",2020-07-08,2
"MA","quincy",2020-07-10,4
"MA","quincy",2020-07-11,4
"MA","quincy",2020-07-13,3
"MA","quincy",2020-07-14,4
"MA","quincy",2020-07-15,10
"MA","quincy",2020-07-16,1
"MA","quincy",2020-07-17,2
"MA","quincy",2020-07-18,1
"MA","quincy",2020-07-19,2
"MA","quincy",2020-07-20,1
"MA","quincy",2020-07-21,11
"MA","quincy",2020-07-22,8
"MA","quincy",2020-07-24,11
"MA","quincy",2020-07-25,3
"MA","quincy",2020-07-26,2
"MA","quincy",2020-07-27,3
"MA","quincy",2020-07-29,3
"MA","quincy",2020-07-31,4
"MA","quincy",2020-08-01,3
"MA","quincy",2020-08-03,2
"MA","quincy",2020-08-04,2
"MA","quincy",2020-08-05,3
"MA","quincy",2020-08-06,4
"MA","quincy",2020-08-07,2
"MA","quincy",2020-08-09,1
"MA","quincy",2020-08-12,2
"MA","quincy",2020-08-13,3
"MA","quincy",2020-08-14,1
"MA","quincy",2020-08-15,1
"MA","quincy",2020-08-16,2
"MA","quincy",2020-08-17,1
"MA","springfield",2020-06-28,1
"MA","springfield",2020-06-30,3
"MA","springfield",2020-07-01,3
"MA","springfield",2020-07-02,4
"MA","springfield",2020-07-06,1
"MA","springfield",2020-07-07,2
"MA","springfield",2020-07-11,3
"MA","springfield",2020-08-03,2
"MA","springfield",2020-08-16,1
"MA","springfield",2020-08-17,2
"MA","worcester",2020-06-24,1
"MA","worcester",2020-07-01,2
"MA","worcester",2020-07-02,2
"MA","worcester",2020-07-06,1
"MA","worcester",2020-07-07,2
"MA","worcester",2020-07-08,2
"MA","worcester",2020-07-09,4
"MA","worcester",2020-07-10,4
"MA","worcester",2020-07-11,6
"MA","worcester",2020-07-14,3
"MA","worcester",2020-07-15,3
"MA","worcester",2020-07-20,3
"MA","worcester",2020-07-23,4
"MA","worcester",2020-07-24,4
"MA","worcester",2020-07-26,3
"MA","worcester",2020-07-27,5
"MA","worcester",2020-08-08,2
"MA","worcester",2020-08-12,1
"MA","worcester",2020-08-13,3
"MA","worcester",2020-08-17,1
"MD","baltimore",2020-06-22,1
"MD","baltimore",2020-06-23,1
"MD","baltimore",2020-06-29,1
"MD","baltimore",2020-07-01,1
"MD","baltimore",2020-07-02,1
"MD","baltimore",2020-07-07,1
"MD","baltimore",2020-07-08,2
"MD","baltimore",2020-07-09,3
"MD","baltimore",2020-07-15,4
"MD","baltimore",2020-07-16,2
"MD","baltimore",2020-07-18,4
"MD","baltimore",2020-07-22,2
"MD","baltimore",2020-07-23,5
"MD","baltimore",2020-07-24,2
"MD","baltimore",2020-07-25,3
"MD","baltimore",2020-07-26,2
"MD","baltimore",2020-07-27,2
"MD","baltimore",2020-07-29,3
"MD","baltimore",2020-08-05,2
"MD","baltimore",2020-08-06,4
"MD","baltimore",2020-08-10,8
"MD","baltimore",2020-08-11,3
"MD","baltimore",2020-08-13,3
"MD","baltimore",2020-08-14,2
"MD","baltimore",2020-08-16,1
"MD","columbia",2020-06-22,1
"MD","columbia",2020-06-23,1
"MD","columbia",2020-06-29,1
"MD","columbia",2020-06-30,1
"MD","columbia",2020-07-01,4
"MD","columbia",2020-07-02,1
"MD","columbia",2020-07-08,2
"MD","columbia",2020-07-09,2
"MD","columbia",2020-07-15,6
"MD","columbia",2020-07-16,9
"MD","columbia",2020-07-17,2
"MD","columbia",2020-07-18,2
"MD","columbia",2020-07-20,4
"MD","columbia",2020-07-21,2
"MD","columbia",2020-07-22,8
"MD","columbia",2020-07-23,4
"MD","columbia",2020-07-24,5
"MD","columbia",2020-07-25,3
"MD","columbia",2020-07-26,1
"MD","columbia",2020-07-27,1
"MD","columbia",2020-07-30,3
"MD","columbia",2020-07-31,2
"MD","columbia",2020-08-01,1
"MD","columbia",2020-08-02,1
"MD","columbia",2020-08-05,4
"MD","columbia",2020-08-06,6
"MD","columbia",2020-08-08,2
"MD","columbia",2020-08-10,9
"MD","columbia",2020-08-11,3
"MD","columbia",2020-08-13,4
"MD","columbia",2020-08-14,1
"MD","columbia",2020-08-16,1
"MD","ellicott+city",2020-06-29,1
"MD","ellicott+city",2020-07-01,2
"MD","ellicott+city",2020-07-02,1
"MD","ellicott+city",2020-07-07,1
"MD","ellicott+city",2020-07-08,2
"MD","ellicott+city",2020-07-09,2
"MD","ellicott+city",2020-07-15,7
"MD","ellicott+city",2020-07-16,8
"MD","ellicott+city",2020-07-17,2
"MD","ellicott+city",2020-07-18,2
"MD","ellicott+city",2020-07-20,4
"MD","ellicott+city",2020-07-22,7
"MD","ellicott+city",2020-07-23,4
"MD","ellicott+city",2020-07-24,6
"MD","ellicott+city",2020-07-25,2
"MD","ellicott+city",2020-07-26,2
"MD","ellicott+city",2020-07-27,1
"MD","ellicott+city",2020-07-29,1
"MD","ellicott+city",2020-07-30,3
"MD","ellicott+city",2020-07-31,2
"MD","ellicott+city",2020-08-02,1
"MD","ellicott+city",2020-08-05,3
"MD","ellicott+city",2020-08-06,7
"MD","ellicott+city",2020-08-08,3
"MD","ellicott+city",2020-08-10,7
"MD","ellicott+city",2020-08-11,3
"MD","ellicott+city",2020-08-13,5
"MD","ellicott+city",2020-08-14,1
"MD","frederick",2020-06-22,1
"MD","frederick",2020-06-24,1
"MD","frederick",2020-06-30,1
"MD","frederick",2020-07-07,1
"MD","frederick",2020-07-08,4
"MD","frederick",2020-07-09,4
"MD","frederick",2020-07-14,3
"MD","frederick",2020-07-15,4
"MD","frederick",2020-07-21,4
"MD","frederick",2020-08-05,4
"MD","frederick",2020-08-06,2
"MD","frederick",2020-08-11,1
"MD","frederick",2020-08-13,2
"MD","frederick",2020-08-14,1
"MD","frederick",2020-08-16,1
"MD","gaithersburg",2020-06-23,1
"MD","gaithersburg",2020-06-24,1
"MD","gaithersburg",2020-06-25,2
"MD","gaithersburg",2020-06-27,1
"MD","gaithersburg",2020-06-30,2
"MD","gaithersburg",2020-07-01,6
"MD","gaithersburg",2020-07-02,4
"MD","gaithersburg",2020-07-03,1
"MD","gaithersburg",2020-07-07,2
"MD","gaithersburg",2020-07-08,2
"MD","gaithersburg",2020-07-09,2
"MD","gaithersburg",2020-07-10,1
"MD","gaithersburg",2020-07-11,2
"MD","gaithersburg",2020-07-14,2
"MD","gaithersburg",2020-07-15,4
"MD","gaithersburg",2020-07-16,10
"MD","gaithersburg",2020-07-17,1
"MD","gaithersburg",2020-07-18,1
"MD","gaithersburg",2020-07-20,9
"MD","gaithersburg",2020-07-21,14
"MD","gaithersburg",2020-07-22,8
"MD","gaithersburg",2020-07-24,7
"MD","gaithersburg",2020-07-25,2
"MD","gaithersburg",2020-07-26,1
"MD","gaithersburg",2020-07-30,3
"MD","gaithersburg",2020-07-31,1
"MD","gaithersburg",2020-08-01,2
"MD","gaithersburg",2020-08-02,2
"MD","gaithersburg",2020-08-03,3
"MD","gaithersburg",2020-08-04,2
"MD","gaithersburg",2020-08-05,7
"MD","gaithersburg",2020-08-06,3
"MD","gaithersburg",2020-08-07,3
"MD","gaithersburg",2020-08-08,2
"MD","gaithersburg",2020-08-10,1
"MD","gaithersburg",2020-08-11,3
"MD","gaithersburg",2020-08-13,3
"MD","gaithersburg",2020-08-14,2
"MD","gaithersburg",2020-08-15,1
"MD","gaithersburg",2020-08-16,1
"MD","gaithersburg",2020-08-17,2
"MD","germantown",2020-06-23,1
"MD","germantown",2020-06-25,2
"MD","germantown",2020-06-27,1
"MD","germantown",2020-06-29,1
"MD","germantown",2020-06-30,1
"MD","germantown",2020-07-01,5
"MD","germantown",2020-07-02,6
"MD","germantown",2020-07-03,2
"MD","germantown",2020-07-07,1
"MD","germantown",2020-07-08,1
"MD","germantown",2020-07-09,2
"MD","germantown",2020-07-10,1
"MD","germantown",2020-07-11,2
"MD","germantown",2020-07-14,2
"MD","germantown",2020-07-15,4
"MD","germantown",2020-07-16,10
"MD","germantown",2020-07-20,5
"MD","germantown",2020-07-21,14
"MD","germantown",2020-07-22,4
"MD","germantown",2020-07-24,3
"MD","germantown",2020-07-25,2
"MD","germantown",2020-07-26,2
"MD","germantown",2020-07-30,4
"MD","germantown",2020-08-01,2
"MD","germantown",2020-08-02,2
"MD","germantown",2020-08-03,2
"MD","germantown",2020-08-04,3
"MD","germantown",2020-08-05,5
"MD","germantown",2020-08-06,4
"MD","germantown",2020-08-07,3
"MD","germantown",2020-08-08,2
"MD","germantown",2020-08-10,3
"MD","germantown",2020-08-11,1
"MD","germantown",2020-08-12,1
"MD","germantown",2020-08-13,4
"MD","germantown",2020-08-14,1
"MD","germantown",2020-08-15,1
"MD","germantown",2020-08-16,1
"MD","germantown",2020-08-17,2
"MD","glen+burnie",2020-06-22,1
"MD","glen+burnie",2020-06-23,1
"MD","glen+burnie",2020-06-29,1
"MD","glen+burnie",2020-07-01,4
"MD","glen+burnie",2020-07-02,1
"MD","glen+burnie",2020-07-08,3
"MD","glen+burnie",2020-07-09,1
"MD","glen+burnie",2020-07-15,4
"MD","glen+burnie",2020-07-16,9
"MD","glen+burnie",2020-07-17,2
"MD","glen+burnie",2020-07-18,1
"MD","glen+burnie",2020-07-20,5
"MD","glen+burnie",2020-07-22,7
"MD","glen+burnie",2020-07-23,5
"MD","glen+burnie",2020-07-24,2
"MD","glen+burnie",2020-07-25,1
"MD","glen+burnie",2020-07-26,1
"MD","glen+burnie",2020-07-27,2
"MD","glen+burnie",2020-07-28,1
"MD","glen+burnie",2020-07-29,3
"MD","glen+burnie",2020-07-30,3
"MD","glen+burnie",2020-08-04,1
"MD","glen+burnie",2020-08-05,1
"MD","glen+burnie",2020-08-06,6
"MD","glen+burnie",2020-08-07,3
"MD","glen+burnie",2020-08-10,9
"MD","glen+burnie",2020-08-11,1
"MD","glen+burnie",2020-08-13,3
"MD","glen+burnie",2020-08-14,2
"MD","glen+burnie",2020-08-16,1
"MD","rockville",2020-06-23,1
"MD","rockville",2020-06-24,2
"MD","rockville",2020-06-25,2
"MD","rockville",2020-06-27,1
"MD","rockville",2020-06-29,2
"MD","rockville",2020-06-30,2
"MD","rockville",2020-07-01,7
"MD","rockville",2020-07-02,3
"MD","rockville",2020-07-03,1
"MD","rockville",2020-07-07,2
"MD","rockville",2020-07-08,2
"MD","rockville",2020-07-09,3
"MD","rockville",2020-07-10,2
"MD","rockville",2020-07-11,2
"MD","rockville",2020-07-14,3
"MD","rockville",2020-07-15,7
"MD","rockville",2020-07-16,13
"MD","rockville",2020-07-18,2
"MD","rockville",2020-07-20,10
"MD","rockville",2020-07-21,11
"MD","rockville",2020-07-22,8
"MD","rockville",2020-07-24,4
"MD","rockville",2020-07-25,2
"MD","rockville",2020-07-26,1
"MD","rockville",2020-07-30,3
"MD","rockville",2020-08-01,2
"MD","rockville",2020-08-02,3
"MD","rockville",2020-08-03,5
"MD","rockville",2020-08-04,2
"MD","rockville",2020-08-05,5
"MD","rockville",2020-08-06,3
"MD","rockville",2020-08-07,2
"MD","rockville",2020-08-08,2
"MD","rockville",2020-08-10,5
"MD","rockville",2020-08-11,2
"MD","rockville",2020-08-12,1
"MD","rockville",2020-08-13,1
"MD","rockville",2020-08-14,1
"MD","rockville",2020-08-15,1
"MD","rockville",2020-08-16,1
"MD","rockville",2020-08-17,2
"MD","silver+spring",2020-06-23,1
"MD","silver+spring",2020-06-25,1
"MD","silver+spring",2020-06-27,1
"MD","silver+spring",2020-06-29,2
"MD","silver+spring",2020-06-30,2
"MD","silver+spring",2020-07-01,3
"MD","silver+spring",2020-07-02,6
