"state","city","datePosted","security_jobsPosted"
"NC","durham",2020-07-15,5
"NC","durham",2020-07-16,9
"NC","durham",2020-07-17,9
"NC","durham",2020-07-18,1
"NC","durham",2020-07-19,1
"NC","durham",2020-07-20,7
"NC","durham",2020-07-21,8
"NC","durham",2020-07-22,4
"NC","durham",2020-07-23,10
"NC","durham",2020-07-24,1
"NC","durham",2020-07-25,1
"NC","durham",2020-07-26,4
"NC","durham",2020-07-27,4
"NC","durham",2020-07-28,2
"NC","durham",2020-07-29,6
"NC","durham",2020-07-30,4
"NC","durham",2020-07-31,4
"NC","durham",2020-08-01,1
"NC","durham",2020-08-02,1
"NC","durham",2020-08-03,3
"NC","durham",2020-08-04,7
"NC","durham",2020-08-05,7
"NC","durham",2020-08-07,5
"NC","durham",2020-08-08,3
"NC","durham",2020-08-10,4
"NC","durham",2020-08-11,3
"NC","durham",2020-08-12,5
"NC","durham",2020-08-13,2
"NC","durham",2020-08-14,9
"NC","durham",2020-08-15,3
"NC","durham",2020-08-17,3
"NC","fayetteville",2020-06-24,1
"NC","fayetteville",2020-06-29,1
"NC","fayetteville",2020-06-30,3
"NC","fayetteville",2020-07-01,3
"NC","fayetteville",2020-07-03,1
"NC","fayetteville",2020-07-08,3
"NC","fayetteville",2020-07-10,4
"NC","fayetteville",2020-07-11,1
"NC","fayetteville",2020-07-12,5
"NC","fayetteville",2020-07-13,1
"NC","fayetteville",2020-07-14,1
"NC","fayetteville",2020-07-15,2
"NC","fayetteville",2020-07-16,1
"NC","fayetteville",2020-07-17,3
"NC","fayetteville",2020-07-18,7
"NC","fayetteville",2020-07-19,2
"NC","fayetteville",2020-07-20,2
"NC","fayetteville",2020-07-21,8
"NC","fayetteville",2020-07-22,1
"NC","fayetteville",2020-07-23,4
"NC","fayetteville",2020-07-24,3
"NC","fayetteville",2020-07-25,3
"NC","fayetteville",2020-07-27,1
"NC","fayetteville",2020-07-29,3
"NC","fayetteville",2020-07-30,1
"NC","fayetteville",2020-07-31,5
"NC","fayetteville",2020-08-03,1
"NC","fayetteville",2020-08-05,2
"NC","fayetteville",2020-08-06,1
"NC","fayetteville",2020-08-07,1
"NC","fayetteville",2020-08-08,1
"NC","fayetteville",2020-08-10,1
"NC","fayetteville",2020-08-14,2
"NC","fayetteville",2020-08-15,1
"NC","greensboro",2020-06-23,1
"NC","greensboro",2020-06-26,1
"NC","greensboro",2020-06-29,3
"NC","greensboro",2020-06-30,3
"NC","greensboro",2020-07-01,1
"NC","greensboro",2020-07-08,1
"NC","greensboro",2020-07-10,2
"NC","greensboro",2020-07-14,1
"NC","greensboro",2020-07-15,5
"NC","greensboro",2020-07-16,4
"NC","greensboro",2020-07-17,1
"NC","greensboro",2020-07-18,2
"NC","greensboro",2020-07-19,1
"NC","greensboro",2020-07-21,12
"NC","greensboro",2020-07-22,17
"NC","greensboro",2020-07-23,4
"NC","greensboro",2020-07-24,8
"NC","greensboro",2020-07-25,3
"NC","greensboro",2020-07-26,1
"NC","greensboro",2020-07-28,8
"NC","greensboro",2020-07-29,7
"NC","greensboro",2020-07-30,3
"NC","greensboro",2020-08-02,2
"NC","greensboro",2020-08-03,2
"NC","greensboro",2020-08-05,7
"NC","greensboro",2020-08-06,4
"NC","greensboro",2020-08-07,11
"NC","greensboro",2020-08-09,2
"NC","greensboro",2020-08-10,3
"NC","greensboro",2020-08-12,2
"NC","greensboro",2020-08-13,1
"NC","greensboro",2020-08-14,4
"NC","greensboro",2020-08-17,2
"NC","high+point",2020-06-23,1
"NC","high+point",2020-06-29,5
"NC","high+point",2020-06-30,3
"NC","high+point",2020-07-01,1
"NC","high+point",2020-07-07,3
"NC","high+point",2020-07-10,2
"NC","high+point",2020-07-13,2
"NC","high+point",2020-07-14,3
"NC","high+point",2020-07-15,12
"NC","high+point",2020-07-16,3
"NC","high+point",2020-07-21,18
"NC","high+point",2020-07-22,5
"NC","high+point",2020-07-23,7
"NC","high+point",2020-07-24,10
"NC","high+point",2020-07-25,5
"NC","high+point",2020-07-28,7
"NC","high+point",2020-07-29,7
"NC","high+point",2020-07-30,7
"NC","high+point",2020-07-31,1
"NC","high+point",2020-08-01,1
"NC","high+point",2020-08-02,2
"NC","high+point",2020-08-03,4
"NC","high+point",2020-08-05,7
"NC","high+point",2020-08-06,5
"NC","high+point",2020-08-07,13
"NC","high+point",2020-08-08,1
"NC","high+point",2020-08-09,2
"NC","high+point",2020-08-10,3
"NC","high+point",2020-08-12,1
"NC","high+point",2020-08-13,2
"NC","high+point",2020-08-14,8
"NC","high+point",2020-08-15,1
"NC","high+point",2020-08-17,2
"NC","raleigh",2020-06-23,2
"NC","raleigh",2020-06-25,1
"NC","raleigh",2020-06-29,1
"NC","raleigh",2020-06-30,4
"NC","raleigh",2020-07-01,1
"NC","raleigh",2020-07-07,1
"NC","raleigh",2020-07-08,2
"NC","raleigh",2020-07-09,3
"NC","raleigh",2020-07-10,5
"NC","raleigh",2020-07-11,6
"NC","raleigh",2020-07-12,1
"NC","raleigh",2020-07-13,4
"NC","raleigh",2020-07-14,3
"NC","raleigh",2020-07-15,3
"NC","raleigh",2020-07-16,7
"NC","raleigh",2020-07-17,3
"NC","raleigh",2020-07-18,2
"NC","raleigh",2020-07-19,1
"NC","raleigh",2020-07-20,4
"NC","raleigh",2020-07-21,9
"NC","raleigh",2020-07-22,5
"NC","raleigh",2020-07-23,8
"NC","raleigh",2020-07-24,1
"NC","raleigh",2020-07-25,2
"NC","raleigh",2020-07-26,2
"NC","raleigh",2020-07-27,3
"NC","raleigh",2020-07-28,3
"NC","raleigh",2020-07-29,13
"NC","raleigh",2020-07-30,7
"NC","raleigh",2020-07-31,3
"NC","raleigh",2020-08-01,3
"NC","raleigh",2020-08-03,2
"NC","raleigh",2020-08-04,3
"NC","raleigh",2020-08-05,7
"NC","raleigh",2020-08-06,6
"NC","raleigh",2020-08-07,1
"NC","raleigh",2020-08-08,3
"NC","raleigh",2020-08-09,1
"NC","raleigh",2020-08-10,1
"NC","raleigh",2020-08-11,2
"NC","raleigh",2020-08-12,3
"NC","raleigh",2020-08-13,2
"NC","raleigh",2020-08-14,10
"NC","raleigh",2020-08-15,1
"NC","raleigh",2020-08-16,2
"NC","raleigh",2020-08-17,3
"NC","wilmington",2020-06-24,2
"NC","wilmington",2020-06-29,1
"NC","wilmington",2020-07-04,1
"NC","wilmington",2020-07-07,1
"NC","wilmington",2020-07-08,5
"NC","wilmington",2020-07-09,2
"NC","wilmington",2020-07-13,1
"NC","wilmington",2020-07-15,2
"NC","wilmington",2020-07-16,3
"NC","wilmington",2020-07-17,3
"NC","wilmington",2020-07-18,2
"NC","wilmington",2020-07-23,3
"NC","wilmington",2020-07-24,3
"NC","wilmington",2020-07-25,2
"NC","wilmington",2020-07-28,2
"NC","wilmington",2020-07-29,9
"NC","wilmington",2020-07-30,1
"NC","wilmington",2020-07-31,3
"NC","wilmington",2020-08-05,1
"NC","wilmington",2020-08-06,1
"NC","wilmington",2020-08-07,2
"NC","wilmington",2020-08-08,5
"NC","wilmington",2020-08-10,1
"NC","wilmington",2020-08-12,1
"NC","wilmington",2020-08-13,3
"NC","wilmington",2020-08-14,1
"NC","wilmington",2020-08-17,2
"NC","winston-salem",2020-06-23,1
"NC","winston-salem",2020-06-24,1
"NC","winston-salem",2020-06-25,1
"NC","winston-salem",2020-06-26,1
"NC","winston-salem",2020-06-29,6
"NC","winston-salem",2020-06-30,2
"NC","winston-salem",2020-07-01,2
"NC","winston-salem",2020-07-02,2
"NC","winston-salem",2020-07-07,2
"NC","winston-salem",2020-07-10,2
"NC","winston-salem",2020-07-12,1
"NC","winston-salem",2020-07-13,4
"NC","winston-salem",2020-07-14,2
"NC","winston-salem",2020-07-15,9
"NC","winston-salem",2020-07-16,1
"NC","winston-salem",2020-07-21,22
"NC","winston-salem",2020-07-22,14
"NC","winston-salem",2020-07-23,4
"NC","winston-salem",2020-07-24,4
"NC","winston-salem",2020-07-25,3
"NC","winston-salem",2020-07-26,2
"NC","winston-salem",2020-07-28,9
"NC","winston-salem",2020-07-29,7
"NC","winston-salem",2020-07-30,10
"NC","winston-salem",2020-07-31,5
"NC","winston-salem",2020-08-01,1
"NC","winston-salem",2020-08-03,3
"NC","winston-salem",2020-08-05,3
"NC","winston-salem",2020-08-06,9
"NC","winston-salem",2020-08-07,13
"NC","winston-salem",2020-08-08,3
"NC","winston-salem",2020-08-09,1
"NC","winston-salem",2020-08-10,1
"NC","winston-salem",2020-08-11,1
"NC","winston-salem",2020-08-12,2
"NC","winston-salem",2020-08-13,3
"NC","winston-salem",2020-08-14,3
"NC","winston-salem",2020-08-15,3
"NC","winston-salem",2020-08-17,2
"ND","bismarck",2020-06-24,1
"ND","bismarck",2020-06-29,1
"ND","bismarck",2020-07-01,2
"ND","bismarck",2020-07-04,2
"ND","bismarck",2020-07-14,2
"ND","bismarck",2020-07-15,5
"ND","bismarck",2020-07-16,1
"ND","bismarck",2020-07-18,1
"ND","bismarck",2020-07-29,3
"ND","bismarck",2020-07-31,2
"ND","bismarck",2020-08-05,1
"ND","bismarck",2020-08-06,1
"ND","bismarck",2020-08-13,1
"ND","dickinson",2020-06-24,1
"ND","dickinson",2020-06-29,1
"ND","dickinson",2020-07-01,2
"ND","dickinson",2020-07-15,2
"ND","dickinson",2020-07-17,2
"ND","dickinson",2020-07-18,1
"ND","dickinson",2020-07-21,6
"ND","dickinson",2020-07-22,1
"ND","dickinson",2020-08-06,1
"ND","dickinson",2020-08-11,1
"ND","fargo",2020-06-29,4
"ND","fargo",2020-06-30,3
"ND","fargo",2020-07-01,1
"ND","fargo",2020-07-02,1
"ND","fargo",2020-07-03,1
"ND","fargo",2020-07-05,1
"ND","fargo",2020-07-06,2
"ND","fargo",2020-07-07,3
"ND","fargo",2020-07-08,5
"ND","fargo",2020-07-10,2
"ND","fargo",2020-07-11,1
"ND","fargo",2020-07-15,6
"ND","fargo",2020-07-16,3
"ND","fargo",2020-07-17,1
"ND","fargo",2020-07-18,1
"ND","fargo",2020-07-20,2
"ND","fargo",2020-07-21,3
"ND","fargo",2020-07-22,3
"ND","fargo",2020-07-23,5
"ND","fargo",2020-07-24,2
"ND","fargo",2020-07-25,3
"ND","fargo",2020-07-27,1
"ND","fargo",2020-07-31,4
"ND","fargo",2020-08-01,1
"ND","fargo",2020-08-06,1
"ND","fargo",2020-08-07,3
"ND","fargo",2020-08-11,2
"ND","fargo",2020-08-13,5
"ND","fargo",2020-08-14,1
"ND","grand+forks",2020-07-01,2
"ND","grand+forks",2020-07-06,1
"ND","grand+forks",2020-07-07,2
"ND","grand+forks",2020-07-08,1
"ND","grand+forks",2020-07-09,2
"ND","grand+forks",2020-07-15,2
"ND","grand+forks",2020-07-18,1
"ND","grand+forks",2020-07-20,3
"ND","grand+forks",2020-07-21,1
"ND","grand+forks",2020-07-22,3
"ND","grand+forks",2020-07-24,10
"ND","grand+forks",2020-07-25,4
"ND","grand+forks",2020-07-29,12
"ND","grand+forks",2020-07-30,1
"ND","grand+forks",2020-07-31,3
"ND","grand+forks",2020-08-06,1
"ND","grand+forks",2020-08-07,5
"ND","grand+forks",2020-08-08,1
"ND","grand+forks",2020-08-12,2
"ND","grand+forks",2020-08-13,5
"ND","grand+forks",2020-08-14,1
"ND","jamestown",2020-06-24,1
"ND","jamestown",2020-06-29,1
"ND","jamestown",2020-07-01,2
"ND","jamestown",2020-07-13,1
"ND","jamestown",2020-07-14,3
"ND","jamestown",2020-07-15,2
"ND","jamestown",2020-07-16,1
"ND","jamestown",2020-07-17,1
"ND","jamestown",2020-07-31,2
"ND","jamestown",2020-08-01,2
"ND","jamestown",2020-08-06,1
"ND","jamestown",2020-08-08,2
"ND","jamestown",2020-08-11,1
"ND","mandan",2020-06-24,1
"ND","mandan",2020-06-29,1
"ND","mandan",2020-07-01,2
"ND","mandan",2020-07-04,2
"ND","mandan",2020-07-14,2
"ND","mandan",2020-07-15,5
"ND","mandan",2020-07-16,1
"ND","mandan",2020-07-18,1
"ND","mandan",2020-07-29,3
"ND","mandan",2020-07-31,2
"ND","mandan",2020-08-05,1
"ND","mandan",2020-08-06,1
"ND","mandan",2020-08-13,1
"ND","minot",2020-06-24,1
"ND","minot",2020-06-29,1
"ND","minot",2020-07-06,5
"ND","minot",2020-07-07,3
"ND","minot",2020-07-08,1
"ND","minot",2020-07-14,2
"ND","minot",2020-07-15,2
"ND","minot",2020-07-18,1
"ND","minot",2020-07-24,2
"ND","minot",2020-07-25,2
"ND","minot",2020-07-29,3
"ND","minot",2020-07-31,4
"ND","minot",2020-08-06,3
"ND","wahpeton",2020-06-24,1
"ND","wahpeton",2020-06-29,1
"ND","wahpeton",2020-07-08,1
"ND","wahpeton",2020-07-15,2
"ND","wahpeton",2020-07-18,1
"ND","wahpeton",2020-07-31,4
"ND","wahpeton",2020-08-06,1
"ND","west+fargo",2020-06-29,3
"ND","west+fargo",2020-06-30,3
"ND","west+fargo",2020-07-01,1
"ND","west+fargo",2020-07-02,2
"ND","west+fargo",2020-07-03,1
"ND","west+fargo",2020-07-05,1
"ND","west+fargo",2020-07-06,2
"ND","west+fargo",2020-07-07,1
"ND","west+fargo",2020-07-08,5
"ND","west+fargo",2020-07-10,2
"ND","west+fargo",2020-07-11,1
"ND","west+fargo",2020-07-15,6
"ND","west+fargo",2020-07-16,3
"ND","west+fargo",2020-07-17,1
"ND","west+fargo",2020-07-18,1
"ND","west+fargo",2020-07-20,2
"ND","west+fargo",2020-07-21,2
"ND","west+fargo",2020-07-22,3
"ND","west+fargo",2020-07-23,5
"ND","west+fargo",2020-07-24,3
"ND","west+fargo",2020-07-25,2
"ND","west+fargo",2020-07-27,1
"ND","west+fargo",2020-07-31,2
"ND","west+fargo",2020-08-01,1
"ND","west+fargo",2020-08-06,1
"ND","west+fargo",2020-08-07,3
"ND","west+fargo",2020-08-11,2
"ND","west+fargo",2020-08-13,5
"ND","west+fargo",2020-08-14,1
"ND","williston",2020-06-24,1
"ND","williston",2020-07-01,2
"ND","williston",2020-07-15,2
"ND","williston",2020-07-22,3
"ND","williston",2020-07-23,2
"ND","williston",2020-07-31,1
"ND","williston",2020-08-06,1
"NE","bellevue",2020-06-24,1
"NE","bellevue",2020-06-26,1
"NE","bellevue",2020-06-27,1
"NE","bellevue",2020-07-01,8
"NE","bellevue",2020-07-02,1
"NE","bellevue",2020-07-06,1
"NE","bellevue",2020-07-07,1
"NE","bellevue",2020-07-09,1
"NE","bellevue",2020-07-10,1
"NE","bellevue",2020-07-11,2
"NE","bellevue",2020-07-13,5
"NE","bellevue",2020-07-14,5
"NE","bellevue",2020-07-15,9
"NE","bellevue",2020-07-16,3
"NE","bellevue",2020-07-17,5
"NE","bellevue",2020-07-18,2
"NE","bellevue",2020-07-20,3
"NE","bellevue",2020-07-21,13
"NE","bellevue",2020-07-22,14
"NE","bellevue",2020-07-23,4
"NE","bellevue",2020-07-24,6
"NE","bellevue",2020-07-28,9
"NE","bellevue",2020-07-29,5
"NE","bellevue",2020-07-30,1
"NE","bellevue",2020-07-31,6
"NE","bellevue",2020-08-01,4
"NE","bellevue",2020-08-04,5
"NE","bellevue",2020-08-05,11
"NE","bellevue",2020-08-06,7
"NE","bellevue",2020-08-07,3
"NE","bellevue",2020-08-08,1
"NE","bellevue",2020-08-10,2
"NE","bellevue",2020-08-11,3
"NE","bellevue",2020-08-12,5
"NE","bellevue",2020-08-13,4
"NE","bellevue",2020-08-14,1
"NE","bellevue",2020-08-15,1
"NE","columbus",2020-07-07,3
"NE","columbus",2020-07-09,1
"NE","columbus",2020-07-10,2
"NE","columbus",2020-07-14,2
"NE","columbus",2020-07-29,1
"NE","columbus",2020-08-06,2
"NE","columbus",2020-08-07,1
"NE","columbus",2020-08-11,1
"NE","fremont",2020-07-01,2
"NE","fremont",2020-07-02,2
"NE","fremont",2020-07-07,2
"NE","fremont",2020-07-11,2
"NE","fremont",2020-07-17,1
"NE","fremont",2020-07-18,2
"NE","fremont",2020-07-19,1
"NE","fremont",2020-07-21,9
"NE","fremont",2020-07-22,1
"NE","fremont",2020-07-23,1
"NE","fremont",2020-07-24,4
"NE","fremont",2020-07-27,3
"NE","fremont",2020-07-28,5
"NE","fremont",2020-07-29,2
"NE","fremont",2020-07-30,1
"NE","fremont",2020-07-31,11
"NE","fremont",2020-08-03,2
"NE","fremont",2020-08-04,1
"NE","fremont",2020-08-05,3
"NE","fremont",2020-08-06,1
"NE","fremont",2020-08-08,3
"NE","fremont",2020-08-11,1
"NE","fremont",2020-08-13,1
"NE","fremont",2020-08-14,3
"NE","grand+island",2020-06-23,1
"NE","grand+island",2020-07-01,3
"NE","grand+island",2020-07-02,1
"NE","grand+island",2020-07-09,1
"NE","grand+island",2020-07-10,3
"NE","grand+island",2020-07-11,2
"NE","grand+island",2020-07-21,4
"NE","grand+island",2020-07-22,1
"NE","grand+island",2020-07-23,5
"NE","grand+island",2020-07-24,4
"NE","grand+island",2020-07-25,4
"NE","grand+island",2020-07-29,3
"NE","grand+island",2020-07-30,1
"NE","grand+island",2020-07-31,4
"NE","grand+island",2020-08-04,2
"NE","grand+island",2020-08-05,1
"NE","grand+island",2020-08-06,1
"NE","grand+island",2020-08-11,1
"NE","grand+island",2020-08-13,1
"NE","hastings",2020-06-23,1
"NE","hastings",2020-07-01,3
"NE","hastings",2020-07-02,1
"NE","hastings",2020-07-09,1
"NE","hastings",2020-07-10,3
"NE","hastings",2020-07-11,2
"NE","hastings",2020-07-21,4
"NE","hastings",2020-07-22,1
"NE","hastings",2020-07-24,1
"NE","hastings",2020-07-25,4
"NE","hastings",2020-07-29,3
"NE","hastings",2020-07-30,1
"NE","hastings",2020-07-31,4
"NE","hastings",2020-08-04,2
"NE","hastings",2020-08-06,1
"NE","hastings",2020-08-11,1
"NE","hastings",2020-08-13,1
"NE","kearney",2020-07-21,3
"NE","kearney",2020-07-31,2
"NE","kearney",2020-08-06,1
"NE","kearney",2020-08-13,1
"NE","lincoln",2020-06-24,1
"NE","lincoln",2020-06-25,1
"NE","lincoln",2020-06-26,2
"NE","lincoln",2020-07-02,1
"NE","lincoln",2020-07-08,1
"NE","lincoln",2020-07-09,3
"NE","lincoln",2020-07-11,1
"NE","lincoln",2020-07-14,1
"NE","lincoln",2020-07-15,4
"NE","lincoln",2020-07-16,1
"NE","lincoln",2020-07-17,2
"NE","lincoln",2020-07-18,6
"NE","lincoln",2020-07-19,1
"NE","lincoln",2020-07-20,1
"NE","lincoln",2020-07-21,13
"NE","lincoln",2020-07-22,2
"NE","lincoln",2020-07-24,1
"NE","lincoln",2020-07-25,6
"NE","lincoln",2020-07-28,3
"NE","lincoln",2020-07-29,3
"NE","lincoln",2020-07-31,7
"NE","lincoln",2020-08-03,2
"NE","lincoln",2020-08-06,2
"NE","lincoln",2020-08-08,2
"NE","lincoln",2020-08-11,1
"NE","lincoln",2020-08-12,2
"NE","lincoln",2020-08-13,1
"NE","lincoln",2020-08-14,1
"NE","norfolk",2020-07-13,1
"NE","norfolk",2020-07-28,2
"NE","norfolk",2020-08-06,1
"NE","norfolk",2020-08-11,1
"NE","norfolk",2020-08-14,1
"NE","north+platte",2020-07-17,1
"NE","north+platte",2020-07-18,1
"NE","north+platte",2020-07-28,3
"NE","north+platte",2020-07-31,1
"NE","north+platte",2020-08-06,1
"NE","omaha",2020-06-24,1
"NE","omaha",2020-06-25,1
"NE","omaha",2020-06-26,1
"NE","omaha",2020-06-27,1
"NE","omaha",2020-07-01,9
"NE","omaha",2020-07-02,1
"NE","omaha",2020-07-03,1
"NE","omaha",2020-07-07,1
"NE","omaha",2020-07-09,2
"NE","omaha",2020-07-10,1
"NE","omaha",2020-07-11,3
"NE","omaha",2020-07-13,4
"NE","omaha",2020-07-14,3
"NE","omaha",2020-07-15,3
"NE","omaha",2020-07-16,2
"NE","omaha",2020-07-17,8
"NE","omaha",2020-07-18,1
"NE","omaha",2020-07-20,3
"NE","omaha",2020-07-21,15
"NE","omaha",2020-07-22,13
"NE","omaha",2020-07-23,4
"NE","omaha",2020-07-24,4
"NE","omaha",2020-07-28,11
"NE","omaha",2020-07-29,6
"NE","omaha",2020-07-30,2
"NE","omaha",2020-07-31,8
"NE","omaha",2020-08-01,5
"NE","omaha",2020-08-02,1
"NE","omaha",2020-08-03,1
"NE","omaha",2020-08-04,3
"NE","omaha",2020-08-05,11
"NE","omaha",2020-08-06,6
"NE","omaha",2020-08-07,1
"NE","omaha",2020-08-08,1
"NE","omaha",2020-08-10,2
"NE","omaha",2020-08-11,3
"NE","omaha",2020-08-12,5
"NE","omaha",2020-08-13,5
"NE","omaha",2020-08-14,2
"NE","omaha",2020-08-15,2
"NH","concord",2020-06-23,1
"NH","concord",2020-06-25,1
"NH","concord",2020-06-27,1
"NH","concord",2020-06-29,1
"NH","concord",2020-06-30,1
"NH","concord",2020-07-01,1
"NH","concord",2020-07-02,2
"NH","concord",2020-07-03,2
"NH","concord",2020-07-04,2
"NH","concord",2020-07-07,2
"NH","concord",2020-07-08,4
"NH","concord",2020-07-09,1
"NH","concord",2020-07-10,3
"NH","concord",2020-07-11,3
"NH","concord",2020-07-14,3
"NH","concord",2020-07-15,1
"NH","concord",2020-07-16,1
"NH","concord",2020-07-17,8
"NH","concord",2020-07-18,3
"NH","concord",2020-07-19,1
"NH","concord",2020-07-21,3
"NH","concord",2020-07-22,1
"NH","concord",2020-07-23,1
"NH","concord",2020-07-24,3
"NH","concord",2020-07-29,1
"NH","concord",2020-07-30,3
"NH","concord",2020-07-31,4
"NH","concord",2020-08-04,4
"NH","concord",2020-08-05,1
"NH","concord",2020-08-06,1
"NH","concord",2020-08-07,2
"NH","concord",2020-08-08,2
"NH","concord",2020-08-10,2
"NH","concord",2020-08-11,1
"NH","concord",2020-08-12,3
"NH","concord",2020-08-13,1
"NH","concord",2020-08-14,1
"NH","concord",2020-08-15,2
"NH","derry",2020-06-23,1
"NH","derry",2020-06-25,1
"NH","derry",2020-06-29,1
"NH","derry",2020-06-30,2
"NH","derry",2020-07-01,5
"NH","derry",2020-07-02,2
"NH","derry",2020-07-03,2
"NH","derry",2020-07-06,1
"NH","derry",2020-07-10,4
"NH","derry",2020-07-11,2
"NH","derry",2020-07-12,1
"NH","derry",2020-07-13,5
"NH","derry",2020-07-14,2
"NH","derry",2020-07-15,4
"NH","derry",2020-07-16,1
"NH","derry",2020-07-17,5
"NH","derry",2020-07-18,1
"NH","derry",2020-07-19,1
"NH","derry",2020-07-21,2
"NH","derry",2020-07-22,5
"NH","derry",2020-07-23,15
"NH","derry",2020-07-24,7
"NH","derry",2020-07-25,6
"NH","derry",2020-07-26,1
"NH","derry",2020-07-28,8
"NH","derry",2020-07-29,5
"NH","derry",2020-07-30,6
"NH","derry",2020-07-31,3
"NH","derry",2020-08-01,2
"NH","derry",2020-08-02,2
"NH","derry",2020-08-04,4
"NH","derry",2020-08-05,2
"NH","derry",2020-08-06,12
"NH","derry",2020-08-07,7
"NH","derry",2020-08-08,5
"NH","derry",2020-08-10,1
"NH","derry",2020-08-11,6
"NH","derry",2020-08-12,5
"NH","derry",2020-08-13,2
"NH","derry",2020-08-14,1
"NH","derry",2020-08-15,3
"NH","derry",2020-08-16,1
"NH","dover",2020-06-28,1
"NH","dover",2020-06-29,1
"NH","dover",2020-06-30,1
"NH","dover",2020-07-02,2
"NH","dover",2020-07-03,1
"NH","dover",2020-07-07,4
"NH","dover",2020-07-10,4
"NH","dover",2020-07-13,1
"NH","dover",2020-07-14,1
"NH","dover",2020-07-15,2
"NH","dover",2020-07-16,1
"NH","dover",2020-07-17,7
"NH","dover",2020-07-18,1
"NH","dover",2020-07-20,5
"NH","dover",2020-07-21,3
"NH","dover",2020-07-22,7
"NH","dover",2020-07-23,8
"NH","dover",2020-07-24,6
"NH","dover",2020-07-25,3
"NH","dover",2020-07-26,6
"NH","dover",2020-07-27,2
"NH","dover",2020-07-29,6
"NH","dover",2020-07-30,8
"NH","dover",2020-07-31,7
"NH","dover",2020-08-01,1
"NH","dover",2020-08-03,2
"NH","dover",2020-08-04,2
"NH","dover",2020-08-05,1
"NH","dover",2020-08-06,1
"NH","dover",2020-08-07,1
"NH","dover",2020-08-08,2
"NH","dover",2020-08-11,2
"NH","dover",2020-08-13,1
"NH","dover",2020-08-14,1
"NH","dover",2020-08-15,2
"NH","dover",2020-08-16,1
"NH","keene",2020-06-23,1
"NH","keene",2020-06-29,2
